datetime,location,co2
2017-04-01 11:54:15,Georgetown,927
2017-04-01 11:54:16,Georgetown,936
2017-04-01 11:54:17,Georgetown,947
2017-04-01 11:54:18,Georgetown,956
2017-04-01 11:54:19,Georgetown,968
2017-04-01 11:54:20,Georgetown,976
2017-04-01 11:54:21,Georgetown,968
2017-04-01 11:54:22,Georgetown,962
2017-04-01 11:54:23,Georgetown,956
2017-04-01 11:54:24,Georgetown,959
2017-04-01 11:54:25,Georgetown,959
2017-04-01 11:54:26,Georgetown,959
2017-04-01 11:54:27,Georgetown,956
2017-04-01 11:54:28,Georgetown,962
2017-04-01 11:54:29,Georgetown,959
2017-04-01 11:54:30,Georgetown,974
2017-04-01 11:54:31,Georgetown,965
2017-04-01 11:54:32,Georgetown,962
2017-04-01 11:54:33,Georgetown,962
2017-04-01 11:54:34,Georgetown,956
2017-04-01 11:54:35,Georgetown,959
2017-04-01 11:54:36,Georgetown,959
2017-04-01 11:54:37,Georgetown,956
2017-04-01 11:54:38,Georgetown,953
2017-04-01 11:54:39,Georgetown,950
2017-04-01 11:54:40,Georgetown,953
2017-04-01 11:54:41,Georgetown,947
2017-04-01 11:54:42,Georgetown,939
2017-04-01 11:54:43,Georgetown,939
2017-04-01 11:54:44,Georgetown,956
2017-04-01 11:54:45,Georgetown,959
2017-04-01 11:54:46,Georgetown,965
2017-04-01 11:54:47,Georgetown,971
2017-04-01 11:54:48,Georgetown,968
2017-04-01 11:54:49,Georgetown,965
2017-04-01 11:54:50,Georgetown,953
2017-04-01 11:54:51,Georgetown,959
2017-04-01 11:54:52,Georgetown,965
2017-04-01 11:54:53,Georgetown,979
2017-04-01 11:54:54,Georgetown,974
2017-04-01 11:54:55,Georgetown,965
2017-04-01 11:54:56,Georgetown,959
2017-04-01 11:54:57,Georgetown,959
2017-04-01 11:54:58,Georgetown,953
2017-04-01 11:54:59,Georgetown,962
2017-04-01 11:55:00,Georgetown,959
2017-04-01 11:55:01,Georgetown,968
2017-04-01 11:55:02,Georgetown,962
2017-04-01 11:55:03,Georgetown,962
2017-04-01 11:55:04,Georgetown,968
2017-04-01 11:55:05,Georgetown,959
2017-04-01 11:55:06,Georgetown,956
2017-04-01 11:55:07,Georgetown,953
2017-04-01 11:55:08,Georgetown,947
2017-04-01 11:55:09,Georgetown,956
2017-04-01 11:55:10,Georgetown,959
2017-04-01 11:55:11,Georgetown,956
2017-04-01 11:55:12,Georgetown,956
2017-04-01 11:55:13,Georgetown,950
2017-04-01 11:55:14,Georgetown,950
2017-04-01 11:55:15,Georgetown,939
2017-04-01 11:55:16,Georgetown,930
2017-04-01 11:55:17,Georgetown,930
2017-04-01 11:55:18,Georgetown,933
2017-04-01 11:55:19,Georgetown,933
2017-04-01 11:55:20,Georgetown,936
2017-04-01 11:55:21,Georgetown,936
2017-04-01 11:55:22,Georgetown,933
2017-04-01 11:55:23,Georgetown,930
2017-04-01 11:55:24,Georgetown,921
2017-04-01 11:55:25,Georgetown,915
2017-04-01 11:55:26,Georgetown,921
2017-04-01 11:55:27,Georgetown,921
2017-04-01 11:55:28,Georgetown,921
2017-04-01 11:55:29,Georgetown,933
2017-04-01 11:55:30,Georgetown,933
2017-04-01 11:55:31,Georgetown,933
2017-04-01 11:55:32,Georgetown,930
2017-04-01 11:55:33,Georgetown,939
2017-04-01 11:55:34,Georgetown,939
2017-04-01 11:55:35,Georgetown,936
2017-04-01 11:55:36,Georgetown,930
2017-04-01 11:55:37,Georgetown,945
2017-04-01 11:55:38,Georgetown,942
2017-04-01 11:55:39,Georgetown,945
2017-04-01 11:55:40,Georgetown,936
2017-04-01 11:55:41,Georgetown,930
2017-04-01 11:55:42,Georgetown,930
2017-04-01 11:55:43,Georgetown,918
2017-04-01 11:55:44,Georgetown,910
2017-04-01 11:55:45,Georgetown,913
2017-04-01 11:55:46,Georgetown,913
2017-04-01 11:55:47,Georgetown,913
2017-04-01 11:55:48,Georgetown,924
2017-04-01 11:55:49,Georgetown,921
2017-04-01 11:55:50,Georgetown,930
2017-04-01 11:55:51,Georgetown,933
2017-04-01 11:55:52,Georgetown,930
2017-04-01 11:55:53,Georgetown,924
2017-04-01 11:55:54,Georgetown,915
2017-04-01 11:55:55,Georgetown,910
2017-04-01 11:55:56,Georgetown,892
2017-04-01 11:55:57,Georgetown,892
2017-04-01 11:55:58,Georgetown,901
2017-04-01 11:55:59,Georgetown,913
2017-04-01 11:56:00,Georgetown,913
2017-04-01 11:56:01,Georgetown,910
2017-04-01 11:56:02,Georgetown,915
2017-04-01 11:56:03,Georgetown,907
2017-04-01 11:56:04,Georgetown,907
2017-04-01 11:56:05,Georgetown,898
2017-04-01 11:56:06,Georgetown,895
2017-04-01 11:56:07,Georgetown,890
2017-04-01 11:56:08,Georgetown,907
2017-04-01 11:56:09,Georgetown,915
2017-04-01 11:56:10,Georgetown,915
2017-04-01 11:56:11,Georgetown,915
2017-04-01 11:56:12,Georgetown,921
2017-04-01 11:56:13,Georgetown,921
2017-04-01 11:56:14,Georgetown,915
2017-04-01 11:56:15,Georgetown,921
2017-04-01 11:56:16,Georgetown,924
2017-04-01 11:56:17,Georgetown,915
2017-04-01 11:56:18,Georgetown,933
2017-04-01 11:56:19,Georgetown,933
2017-04-01 11:56:20,Georgetown,927
2017-04-01 11:56:21,Georgetown,921
2017-04-01 11:56:22,Georgetown,913
2017-04-01 11:56:23,Georgetown,904
2017-04-01 11:56:24,Georgetown,892
2017-04-01 11:56:25,Georgetown,892
2017-04-01 11:56:26,Georgetown,884
2017-04-01 11:56:27,Georgetown,890
2017-04-01 11:56:28,Georgetown,898
2017-04-01 11:56:29,Georgetown,901
2017-04-01 11:56:30,Georgetown,904
2017-04-01 11:56:31,Georgetown,898
2017-04-01 11:56:32,Georgetown,901
2017-04-01 11:56:33,Georgetown,907
2017-04-01 11:56:34,Georgetown,907
2017-04-01 11:56:35,Georgetown,890
2017-04-01 11:56:36,Georgetown,887
2017-04-01 11:56:37,Georgetown,890
2017-04-01 11:56:38,Georgetown,898
2017-04-01 11:56:39,Georgetown,890
2017-04-01 11:56:40,Georgetown,907
2017-04-01 11:56:41,Georgetown,913
2017-04-01 11:56:42,Georgetown,915
2017-04-01 11:56:43,Georgetown,907
2017-04-01 11:56:44,Georgetown,907
2017-04-01 11:56:45,Georgetown,895
2017-04-01 11:56:46,Georgetown,892
2017-04-01 11:56:47,Georgetown,901
2017-04-01 11:56:48,Georgetown,898
2017-04-01 11:56:49,Georgetown,901
2017-04-01 11:56:50,Georgetown,892
2017-04-01 11:56:51,Georgetown,878
2017-04-01 11:56:52,Georgetown,878
2017-04-01 11:56:53,Georgetown,873
2017-04-01 11:56:54,Georgetown,878
2017-04-01 11:56:55,Georgetown,881
2017-04-01 11:56:56,Georgetown,876
2017-04-01 11:56:57,Georgetown,884
2017-04-01 11:56:58,Georgetown,904
2017-04-01 11:56:59,Georgetown,907
2017-04-01 11:57:00,Georgetown,904
2017-04-01 11:57:01,Georgetown,895
2017-04-01 11:57:02,Georgetown,887
2017-04-01 11:57:03,Georgetown,887
2017-04-01 11:57:04,Georgetown,898
2017-04-01 11:57:05,Georgetown,915
2017-04-01 11:57:06,Georgetown,918
2017-04-01 11:57:07,Georgetown,910
2017-04-01 11:57:08,Georgetown,918
2017-04-01 11:57:09,Georgetown,918
2017-04-01 11:57:10,Georgetown,915
2017-04-01 11:57:11,Georgetown,909
2017-04-01 11:57:12,Georgetown,912
2017-04-01 11:57:13,Georgetown,926
2017-04-01 11:57:14,Georgetown,917
2017-04-01 11:57:15,Georgetown,920
2017-04-01 11:57:16,Georgetown,920
2017-04-01 11:57:17,Georgetown,912
2017-04-01 11:57:18,Georgetown,909
2017-04-01 11:57:19,Georgetown,912
2017-04-01 11:57:20,Georgetown,914
2017-04-01 11:57:21,Georgetown,920
2017-04-01 11:57:22,Georgetown,923
2017-04-01 11:57:23,Georgetown,929
2017-04-01 11:57:24,Georgetown,917
2017-04-01 11:57:25,Georgetown,914
2017-04-01 11:57:26,Georgetown,917
2017-04-01 11:57:27,Georgetown,920
2017-04-01 11:57:28,Georgetown,926
2017-04-01 11:57:29,Georgetown,929
2017-04-01 11:57:30,Georgetown,920
2017-04-01 11:57:31,Georgetown,917
2017-04-01 11:57:32,Georgetown,909
2017-04-01 11:57:33,Georgetown,903
2017-04-01 11:57:34,Georgetown,903
2017-04-01 11:57:35,Georgetown,900
2017-04-01 11:57:36,Georgetown,897
2017-04-01 11:57:37,Georgetown,903
2017-04-01 11:57:38,Georgetown,900
2017-04-01 11:57:39,Georgetown,897
2017-04-01 11:57:40,Georgetown,909
2017-04-01 11:57:41,Georgetown,914
2017-04-01 11:57:42,Georgetown,903
2017-04-01 11:57:43,Georgetown,909
2017-04-01 11:57:44,Georgetown,906
2017-04-01 11:57:45,Georgetown,903
2017-04-01 11:57:46,Georgetown,906
2017-04-01 11:57:47,Georgetown,906
2017-04-01 11:57:48,Georgetown,903
2017-04-01 11:57:49,Georgetown,906
2017-04-01 11:57:50,Georgetown,903
2017-04-01 11:57:51,Georgetown,909
2017-04-01 11:57:52,Georgetown,914
2017-04-01 11:57:53,Georgetown,923
2017-04-01 11:57:54,Georgetown,932
2017-04-01 11:57:55,Georgetown,926
2017-04-01 11:57:56,Georgetown,929
2017-04-01 11:57:57,Georgetown,932
2017-04-01 11:57:58,Georgetown,935
2017-04-01 11:57:59,Georgetown,941
2017-04-01 11:58:00,Georgetown,946
2017-04-01 11:58:01,Georgetown,935
2017-04-01 11:58:02,Georgetown,926
2017-04-01 11:58:03,Georgetown,920
2017-04-01 11:58:04,Georgetown,926
2017-04-01 11:58:05,Georgetown,929
2017-04-01 11:58:06,Georgetown,914
2017-04-01 11:58:07,Georgetown,900
2017-04-01 11:58:08,Georgetown,897
2017-04-01 11:58:09,Georgetown,917
2017-04-01 11:58:10,Georgetown,914
2017-04-01 11:58:11,Georgetown,897
2017-04-01 11:58:12,Georgetown,897
2017-04-01 11:58:13,Georgetown,894
2017-04-01 11:58:14,Georgetown,891
2017-04-01 11:58:15,Georgetown,897
2017-04-01 11:58:16,Georgetown,903
2017-04-01 11:58:17,Georgetown,903
2017-04-01 11:58:18,Georgetown,900
2017-04-01 11:58:19,Georgetown,891
2017-04-01 11:58:20,Georgetown,897
2017-04-01 11:58:21,Georgetown,897
2017-04-01 11:58:22,Georgetown,903
2017-04-01 11:58:23,Georgetown,909
2017-04-01 11:58:24,Georgetown,914
2017-04-01 11:58:25,Georgetown,920
2017-04-01 11:58:26,Georgetown,929
2017-04-01 11:58:27,Georgetown,920
2017-04-01 11:58:28,Georgetown,923
2017-04-01 11:58:29,Georgetown,917
2017-04-01 11:58:30,Georgetown,914
2017-04-01 11:58:31,Georgetown,917
2017-04-01 11:58:32,Georgetown,923
2017-04-01 11:58:33,Georgetown,920
2017-04-01 11:58:34,Georgetown,917
2017-04-01 11:58:35,Georgetown,909
2017-04-01 11:58:36,Georgetown,897
2017-04-01 11:58:37,Georgetown,900
2017-04-01 11:58:38,Georgetown,906
2017-04-01 11:58:39,Georgetown,912
2017-04-01 11:58:40,Georgetown,917
2017-04-01 11:58:41,Georgetown,914
2017-04-01 11:58:42,Georgetown,912
2017-04-01 11:58:43,Georgetown,897
2017-04-01 11:58:44,Georgetown,891
2017-04-01 11:58:45,Georgetown,891
2017-04-01 11:58:46,Georgetown,889
2017-04-01 11:58:47,Georgetown,897
2017-04-01 11:58:48,Georgetown,900
2017-04-01 11:58:49,Georgetown,897
2017-04-01 11:58:50,Georgetown,891
2017-04-01 11:58:51,Georgetown,897
2017-04-01 11:58:52,Georgetown,900
2017-04-01 11:58:53,Georgetown,891
2017-04-01 11:58:54,Georgetown,889
2017-04-01 11:58:55,Georgetown,900
2017-04-01 11:58:56,Georgetown,894
2017-04-01 11:58:57,Georgetown,891
2017-04-01 11:58:58,Georgetown,903
2017-04-01 11:58:59,Georgetown,909
2017-04-01 11:59:00,Georgetown,900
2017-04-01 11:59:01,Georgetown,897
2017-04-01 11:59:02,Georgetown,894
2017-04-01 11:59:03,Georgetown,903
2017-04-01 11:59:04,Georgetown,900
2017-04-01 11:59:05,Georgetown,894
2017-04-01 11:59:06,Georgetown,889
2017-04-01 11:59:07,Georgetown,891
2017-04-01 11:59:08,Georgetown,897
2017-04-01 11:59:09,Georgetown,900
2017-04-01 11:59:10,Georgetown,903
2017-04-01 11:59:11,Georgetown,900
2017-04-01 11:59:12,Georgetown,891
2017-04-01 11:59:13,Georgetown,886
2017-04-01 11:59:14,Georgetown,889
2017-04-01 11:59:15,Georgetown,897
2017-04-01 11:59:16,Georgetown,891
2017-04-01 11:59:17,Georgetown,886
2017-04-01 11:59:18,Georgetown,883
2017-04-01 11:59:19,Georgetown,886
2017-04-01 11:59:20,Georgetown,889
2017-04-01 11:59:21,Georgetown,880
2017-04-01 11:59:22,Georgetown,880
2017-04-01 11:59:23,Georgetown,880
2017-04-01 11:59:24,Georgetown,875
2017-04-01 11:59:25,Georgetown,869
2017-04-01 11:59:26,Georgetown,877
2017-04-01 11:59:27,Georgetown,875
2017-04-01 11:59:28,Georgetown,875
2017-04-01 11:59:29,Georgetown,860
2017-04-01 11:59:30,Georgetown,863
2017-04-01 11:59:31,Georgetown,872
2017-04-01 11:59:32,Georgetown,866
2017-04-01 11:59:33,Georgetown,872
2017-04-01 11:59:34,Georgetown,877
2017-04-01 11:59:35,Georgetown,880
2017-04-01 11:59:36,Georgetown,880
2017-04-01 11:59:37,Georgetown,875
2017-04-01 11:59:38,Georgetown,869
2017-04-01 11:59:39,Georgetown,866
2017-04-01 11:59:40,Georgetown,863
2017-04-01 11:59:41,Georgetown,866
2017-04-01 11:59:42,Georgetown,869
2017-04-01 11:59:43,Georgetown,872
2017-04-01 11:59:44,Georgetown,875
2017-04-01 11:59:45,Georgetown,875
2017-04-01 11:59:46,Georgetown,872
2017-04-01 11:59:47,Georgetown,880
2017-04-01 11:59:48,Georgetown,877
2017-04-01 11:59:49,Georgetown,889
2017-04-01 11:59:50,Georgetown,880
2017-04-01 11:59:51,Georgetown,858
2017-04-01 11:59:52,Georgetown,866
2017-04-01 11:59:53,Georgetown,875
2017-04-01 11:59:54,Georgetown,880
2017-04-01 11:59:55,Georgetown,875
2017-04-01 11:59:56,Georgetown,879
2017-04-01 11:59:57,Georgetown,882
2017-04-01 11:59:58,Georgetown,882
2017-04-01 11:59:59,Georgetown,877
2017-04-01 12:00:00,Georgetown,871
2017-04-01 12:00:01,Georgetown,871
2017-04-01 12:00:02,Georgetown,871
2017-04-01 12:00:03,Georgetown,865
2017-04-01 12:00:04,Georgetown,863
2017-04-01 12:00:05,Georgetown,863
2017-04-01 12:00:06,Georgetown,868
2017-04-01 12:00:07,Georgetown,871
2017-04-01 12:00:08,Georgetown,868
2017-04-01 12:00:09,Georgetown,865
2017-04-01 12:00:10,Georgetown,863
2017-04-01 12:00:11,Georgetown,865
2017-04-01 12:00:12,Georgetown,865
2017-04-01 12:00:13,Georgetown,863
2017-04-01 12:00:14,Georgetown,863
2017-04-01 12:00:15,Georgetown,865
2017-04-01 12:00:16,Georgetown,857
2017-04-01 12:00:17,Georgetown,857
2017-04-01 12:00:18,Georgetown,849
2017-04-01 12:00:19,Georgetown,846
2017-04-01 12:00:20,Georgetown,843
2017-04-01 12:00:21,Georgetown,835
2017-04-01 12:00:22,Georgetown,838
2017-04-01 12:00:23,Georgetown,835
2017-04-01 12:00:24,Georgetown,838
2017-04-01 12:00:25,Georgetown,840
2017-04-01 12:00:26,Georgetown,840
2017-04-01 12:00:27,Georgetown,838
2017-04-01 12:00:28,Georgetown,840
2017-04-01 12:00:29,Georgetown,838
2017-04-01 12:00:30,Georgetown,846
2017-04-01 12:00:31,Georgetown,846
2017-04-01 12:00:32,Georgetown,843
2017-04-01 12:00:33,Georgetown,852
2017-04-01 12:00:34,Georgetown,854
2017-04-01 12:00:35,Georgetown,852
2017-04-01 12:00:36,Georgetown,860
2017-04-01 12:00:37,Georgetown,865
2017-04-01 12:00:38,Georgetown,857
2017-04-01 12:00:39,Georgetown,854
2017-04-01 12:00:40,Georgetown,857
2017-04-01 12:00:41,Georgetown,863
2017-04-01 12:00:42,Georgetown,857
2017-04-01 12:00:43,Georgetown,854
2017-04-01 12:00:44,Georgetown,852
2017-04-01 12:00:45,Georgetown,860
2017-04-01 12:00:46,Georgetown,865
2017-04-01 12:00:47,Georgetown,849
2017-04-01 12:00:48,Georgetown,860
2017-04-01 12:00:49,Georgetown,868
2017-04-01 12:00:50,Georgetown,868
2017-04-01 12:00:51,Georgetown,852
2017-04-01 12:00:52,Georgetown,852
2017-04-01 12:00:53,Georgetown,843
2017-04-01 12:00:54,Georgetown,849
2017-04-01 12:00:55,Georgetown,860
2017-04-01 12:00:56,Georgetown,846
2017-04-01 12:00:57,Georgetown,846
2017-04-01 12:00:58,Georgetown,846
2017-04-01 12:00:59,Georgetown,849
2017-04-01 12:01:00,Georgetown,840
2017-04-01 12:01:01,Georgetown,838
2017-04-01 12:01:02,Georgetown,840
2017-04-01 12:01:03,Georgetown,849
2017-04-01 12:01:04,Georgetown,860
2017-04-01 12:01:05,Georgetown,863
2017-04-01 12:01:06,Georgetown,860
2017-04-01 12:01:07,Georgetown,854
2017-04-01 12:01:08,Georgetown,860
2017-04-01 12:01:09,Georgetown,863
2017-04-01 12:01:10,Georgetown,857
2017-04-01 12:01:11,Georgetown,863
2017-04-01 12:01:12,Georgetown,860
2017-04-01 12:01:13,Georgetown,863
2017-04-01 12:01:14,Georgetown,865
2017-04-01 12:01:15,Georgetown,871
2017-04-01 12:01:16,Georgetown,865
2017-04-01 12:01:17,Georgetown,865
2017-04-01 12:01:18,Georgetown,863
2017-04-01 12:01:19,Georgetown,849
2017-04-01 12:01:20,Georgetown,838
2017-04-01 12:01:21,Georgetown,835
2017-04-01 12:01:22,Georgetown,835
2017-04-01 12:01:23,Georgetown,849
2017-04-01 12:01:24,Georgetown,852
2017-04-01 12:01:25,Georgetown,849
2017-04-01 12:01:26,Georgetown,846
2017-04-01 12:01:27,Georgetown,843
2017-04-01 12:01:28,Georgetown,843
2017-04-01 12:01:29,Georgetown,843
2017-04-01 12:01:30,Georgetown,843
2017-04-01 12:01:31,Georgetown,848
2017-04-01 12:01:32,Georgetown,848
2017-04-01 12:01:33,Georgetown,859
2017-04-01 12:01:34,Georgetown,848
2017-04-01 12:01:35,Georgetown,843
2017-04-01 12:01:36,Georgetown,834
2017-04-01 12:01:37,Georgetown,845
2017-04-01 12:01:38,Georgetown,845
2017-04-01 12:01:39,Georgetown,845
2017-04-01 12:01:40,Georgetown,834
2017-04-01 12:01:41,Georgetown,831
2017-04-01 12:01:42,Georgetown,826
2017-04-01 12:01:43,Georgetown,820
2017-04-01 12:01:44,Georgetown,829
2017-04-01 12:01:45,Georgetown,834
2017-04-01 12:01:46,Georgetown,829
2017-04-01 12:01:47,Georgetown,814
2017-04-01 12:01:48,Georgetown,820
2017-04-01 12:01:49,Georgetown,826
2017-04-01 12:01:50,Georgetown,826
2017-04-01 12:01:51,Georgetown,837
2017-04-01 12:01:52,Georgetown,840
2017-04-01 12:01:53,Georgetown,837
2017-04-01 12:01:54,Georgetown,837
2017-04-01 12:01:55,Georgetown,826
2017-04-01 12:01:56,Georgetown,831
2017-04-01 12:01:57,Georgetown,831
2017-04-01 12:01:58,Georgetown,840
2017-04-01 12:01:59,Georgetown,840
2017-04-01 12:02:00,Georgetown,837
2017-04-01 12:02:01,Georgetown,843
2017-04-01 12:02:02,Georgetown,848
2017-04-01 12:02:03,Georgetown,843
2017-04-01 12:02:04,Georgetown,843
2017-04-01 12:02:05,Georgetown,845
2017-04-01 12:02:06,Georgetown,837
2017-04-01 12:02:07,Georgetown,829
2017-04-01 12:02:08,Georgetown,829
2017-04-01 12:02:09,Georgetown,826
2017-04-01 12:02:10,Georgetown,820
2017-04-01 12:02:11,Georgetown,828
2017-04-01 12:02:12,Georgetown,823
2017-04-01 12:02:13,Georgetown,820
2017-04-01 12:02:14,Georgetown,817
2017-04-01 12:02:15,Georgetown,817
2017-04-01 12:02:16,Georgetown,828
2017-04-01 12:02:17,Georgetown,828
2017-04-01 12:02:18,Georgetown,823
2017-04-01 12:02:19,Georgetown,823
2017-04-01 12:02:20,Georgetown,831
2017-04-01 12:02:21,Georgetown,839
2017-04-01 12:02:22,Georgetown,851
2017-04-01 12:02:23,Georgetown,848
2017-04-01 12:02:24,Georgetown,851
2017-04-01 12:02:25,Georgetown,848
2017-04-01 12:02:26,Georgetown,842
2017-04-01 12:02:27,Georgetown,834
2017-04-01 12:02:28,Georgetown,839
2017-04-01 12:02:29,Georgetown,837
2017-04-01 12:02:30,Georgetown,837
2017-04-01 12:02:31,Georgetown,834
2017-04-01 12:02:32,Georgetown,831
2017-04-01 12:02:33,Georgetown,825
2017-04-01 12:02:34,Georgetown,831
2017-04-01 12:02:35,Georgetown,831
2017-04-01 12:02:36,Georgetown,834
2017-04-01 12:02:37,Georgetown,837
2017-04-01 12:02:38,Georgetown,823
2017-04-01 12:02:39,Georgetown,828
2017-04-01 12:02:40,Georgetown,837
2017-04-01 12:02:41,Georgetown,831
2017-04-01 12:02:42,Georgetown,828
2017-04-01 12:02:43,Georgetown,820
2017-04-01 12:02:44,Georgetown,828
2017-04-01 12:02:45,Georgetown,828
2017-04-01 12:02:46,Georgetown,820
2017-04-01 12:02:47,Georgetown,825
2017-04-01 12:02:48,Georgetown,820
2017-04-01 12:02:49,Georgetown,812
2017-04-01 12:02:50,Georgetown,809
2017-04-01 12:02:51,Georgetown,806
2017-04-01 12:02:52,Georgetown,809
2017-04-01 12:02:53,Georgetown,796
2017-04-01 12:02:54,Georgetown,798
2017-04-01 12:02:55,Georgetown,806
2017-04-01 12:02:56,Georgetown,812
2017-04-01 12:02:57,Georgetown,817
2017-04-01 12:02:58,Georgetown,806
2017-04-01 12:02:59,Georgetown,812
2017-04-01 12:03:00,Georgetown,796
2017-04-01 12:03:01,Georgetown,801
2017-04-01 12:03:02,Georgetown,801
2017-04-01 12:03:03,Georgetown,809
2017-04-01 12:03:04,Georgetown,823
2017-04-01 12:03:05,Georgetown,823
2017-04-01 12:03:06,Georgetown,825
2017-04-01 12:03:07,Georgetown,825
2017-04-01 12:03:08,Georgetown,837
2017-04-01 12:03:09,Georgetown,831
2017-04-01 12:03:10,Georgetown,823
2017-04-01 12:03:11,Georgetown,814
2017-04-01 12:03:12,Georgetown,820
2017-04-01 12:03:13,Georgetown,825
2017-04-01 12:03:14,Georgetown,831
2017-04-01 12:03:15,Georgetown,831
2017-04-01 12:03:16,Georgetown,823
2017-04-01 12:03:17,Georgetown,817
2017-04-01 12:03:18,Georgetown,814
2017-04-01 12:03:19,Georgetown,814
2017-04-01 12:03:20,Georgetown,814
2017-04-01 12:03:21,Georgetown,806
2017-04-01 12:03:22,Georgetown,803
2017-04-01 12:03:23,Georgetown,798
2017-04-01 12:03:24,Georgetown,801
2017-04-01 12:03:25,Georgetown,814
2017-04-01 12:03:26,Georgetown,817
2017-04-01 12:03:27,Georgetown,806
2017-04-01 12:03:28,Georgetown,801
2017-04-01 12:03:29,Georgetown,806
2017-04-01 12:03:30,Georgetown,812
2017-04-01 12:03:31,Georgetown,809
2017-04-01 12:03:32,Georgetown,806
2017-04-01 12:03:33,Georgetown,812
2017-04-01 12:03:34,Georgetown,817
2017-04-01 12:03:35,Georgetown,817
2017-04-01 12:03:36,Georgetown,806
2017-04-01 12:03:37,Georgetown,817
2017-04-01 12:03:38,Georgetown,814
2017-04-01 12:03:39,Georgetown,803
2017-04-01 12:03:40,Georgetown,803
2017-04-01 12:03:41,Georgetown,801
2017-04-01 12:03:42,Georgetown,797
2017-04-01 12:03:43,Georgetown,797
2017-04-01 12:03:44,Georgetown,787
2017-04-01 12:03:45,Georgetown,795
2017-04-01 12:03:46,Georgetown,797
2017-04-01 12:03:47,Georgetown,795
2017-04-01 12:03:48,Georgetown,811
2017-04-01 12:03:49,Georgetown,816
2017-04-01 12:03:50,Georgetown,813
2017-04-01 12:03:51,Georgetown,802
2017-04-01 12:03:52,Georgetown,813
2017-04-01 12:03:53,Georgetown,825
2017-04-01 12:03:54,Georgetown,828
2017-04-01 12:03:55,Georgetown,825
2017-04-01 12:03:56,Georgetown,816
2017-04-01 12:03:57,Georgetown,819
2017-04-01 12:03:58,Georgetown,819
2017-04-01 12:03:59,Georgetown,822
2017-04-01 12:04:00,Georgetown,828
2017-04-01 12:04:01,Georgetown,816
2017-04-01 12:04:02,Georgetown,813
2017-04-01 12:04:03,Georgetown,822
2017-04-01 12:04:04,Georgetown,830
2017-04-01 12:04:05,Georgetown,839
2017-04-01 12:04:06,Georgetown,839
2017-04-01 12:04:07,Georgetown,830
2017-04-01 12:04:08,Georgetown,825
2017-04-01 12:04:09,Georgetown,808
2017-04-01 12:04:10,Georgetown,811
2017-04-01 12:04:11,Georgetown,800
2017-04-01 12:04:12,Georgetown,805
2017-04-01 12:04:13,Georgetown,805
2017-04-01 12:04:14,Georgetown,819
2017-04-01 12:04:15,Georgetown,822
2017-04-01 12:04:16,Georgetown,813
2017-04-01 12:04:17,Georgetown,819
2017-04-01 12:04:18,Georgetown,811
2017-04-01 12:04:19,Georgetown,792
2017-04-01 12:04:20,Georgetown,792
2017-04-01 12:04:21,Georgetown,789
2017-04-01 12:04:22,Georgetown,802
2017-04-01 12:04:23,Georgetown,808
2017-04-01 12:04:24,Georgetown,811
2017-04-01 12:04:25,Georgetown,802
2017-04-01 12:04:26,Georgetown,805
2017-04-01 12:04:27,Georgetown,802
2017-04-01 12:04:28,Georgetown,802
2017-04-01 12:04:29,Georgetown,802
2017-04-01 12:04:30,Georgetown,800
2017-04-01 12:04:31,Georgetown,805
2017-04-01 12:04:32,Georgetown,805
2017-04-01 12:04:33,Georgetown,808
2017-04-01 12:04:34,Georgetown,808
2017-04-01 12:04:35,Georgetown,805
2017-04-01 12:04:36,Georgetown,813
2017-04-01 12:04:37,Georgetown,819
2017-04-01 12:04:38,Georgetown,824
2017-04-01 12:04:39,Georgetown,822
2017-04-01 12:04:40,Georgetown,819
2017-04-01 12:04:41,Georgetown,824
2017-04-01 12:04:42,Georgetown,830
2017-04-01 12:04:43,Georgetown,836
2017-04-01 12:04:44,Georgetown,827
2017-04-01 12:04:45,Georgetown,822
2017-04-01 12:04:46,Georgetown,827
2017-04-01 12:04:47,Georgetown,827
2017-04-01 12:04:48,Georgetown,827
2017-04-01 12:04:49,Georgetown,816
2017-04-01 12:04:50,Georgetown,805
2017-04-01 12:04:51,Georgetown,805
2017-04-01 12:04:52,Georgetown,808
2017-04-01 12:04:53,Georgetown,813
2017-04-01 12:04:54,Georgetown,802
2017-04-01 12:04:55,Georgetown,797
2017-04-01 12:04:56,Georgetown,802
2017-04-01 12:04:57,Georgetown,802
2017-04-01 12:04:58,Georgetown,797
2017-04-01 12:04:59,Georgetown,805
2017-04-01 12:05:00,Georgetown,816
2017-04-01 12:05:01,Georgetown,808
2017-04-01 12:05:02,Georgetown,802
2017-04-01 12:05:03,Georgetown,808
2017-04-01 12:05:04,Georgetown,811
2017-04-01 12:05:05,Georgetown,813
2017-04-01 12:05:06,Georgetown,824
2017-04-01 12:05:07,Georgetown,827
2017-04-01 12:05:08,Georgetown,824
2017-04-01 12:05:09,Georgetown,813
2017-04-01 12:05:10,Georgetown,808
2017-04-01 12:05:11,Georgetown,813
2017-04-01 12:05:12,Georgetown,819
2017-04-01 12:05:13,Georgetown,811
2017-04-01 12:05:14,Georgetown,797
2017-04-01 12:05:15,Georgetown,800
2017-04-01 12:05:16,Georgetown,797
2017-04-01 12:05:17,Georgetown,808
2017-04-01 12:05:18,Georgetown,811
2017-04-01 12:05:19,Georgetown,805
2017-04-01 12:05:20,Georgetown,800
