datetime,temp,humidity,co2,light,sound,images,dr_closed,dr_opened,occupancy
2017-04-22 16:03:00,22.900000000000002,37.25833333333334,1232.6666666666667,471.5833333333333,470.5,27.215242885421766,2,2,15.0
2017-04-22 16:04:00,22.900000000000002,36.925000000000004,1210.5833333333333,373.75,467.0833333333333,22.15348660482137,0,1,15.0
2017-04-22 16:05:00,22.808333333333337,36.775000000000006,1195.5833333333333,424.8333333333333,473.0,17.819249963756427,1,0,14.0
2017-04-22 16:07:00,22.691666666666663,37.25833333333333,1169.0833333333333,437.9166666666667,477.4166666666667,24.548444441128375,3,3,14.0
2017-04-22 16:08:00,22.616666666666664,37.225,1167.75,444.1666666666667,461.5,22.088324298427445,2,2,12.0
2017-04-22 16:10:00,22.474999999999998,36.916666666666664,1103.8333333333333,396.5,452.75,10.703024932622242,2,2,10.0
2017-04-22 16:11:00,22.425,36.958333333333336,1098.6666666666667,419.0833333333333,479.9166666666667,10.790065574599938,1,1,9.0
2017-04-22 16:13:00,22.316666666666674,36.975,1081.0,377.8333333333333,464.0,11.868264581086262,1,1,10.0
2017-04-22 16:14:00,22.300000000000008,37.225,1076.5833333333333,432.9166666666667,465.5833333333333,8.178794576780044,1,1,9.0
2017-04-22 16:22:00,22.249999999999996,37.074999999999996,1066.375,465.875,482.5,8.082626107377891,0,1,17.0
2017-04-29 08:57:00,26.4,38.6,976.6,1614.090909090909,236.45454545454547,9.420648310139454,0,1,17.0
2017-04-29 09:03:00,26.458333333333332,37.708333333333336,1063.75,1798.4166666666667,232.83333333333334,12.427009499640961,1,0,23.0
2017-04-29 09:04:00,26.266666666666666,38.050000000000004,1079.4166666666667,1781.1666666666667,232.16666666666666,10.82835759129703,1,1,23.0
2017-04-29 09:06:00,26.416666666666668,38.416666666666664,1083.25,1773.9166666666667,231.08333333333334,11.803247699256337,1,1,24.0
2017-04-29 09:07:00,26.474999999999994,38.375,1099.5,1789.1666666666667,230.33333333333334,11.731828058036534,1,1,25.0
2017-04-29 09:13:00,26.399999999999995,38.949999999999996,1237.0833333333333,1756.75,227.25,16.713197006158538,1,1,26.0
2017-04-29 09:14:00,26.424999999999997,38.525,1249.0,1797.4166666666667,226.66666666666666,19.73712369020623,0,1,27.0
2017-04-29 09:15:00,26.475000000000005,38.19166666666667,1247.0833333333333,1792.9166666666667,225.75,12.861063148608675,1,0,27.0
2017-04-29 09:18:00,26.175,38.60833333333333,1160.5833333333333,1785.9166666666667,224.75,12.420775145228793,1,1,28.0
2017-04-29 09:29:00,22.871428571428574,40.199999999999996,1195.0,2794.714285714286,223.0,15.172156052151367,1,1,27.0
2017-04-29 09:32:00,22.575,42.55,1217.3333333333333,2627.0,220.75,11.069363642880893,1,1,28.0
2017-04-29 09:43:00,22.575,42.55,1217.3333333333333,2627.0,220.75,20.828998653219827,1,1,29.0
2017-04-29 09:54:00,22.699999999999992,43.50833333333333,1237.75,2832.9166666666665,219.75,9.38931132658301,0,1,28.0
2017-04-29 09:55:00,22.674999999999997,43.59166666666667,1237.9166666666667,2838.9166666666665,220.08333333333334,11.119599695844867,2,1,28.0
2017-04-29 09:56:00,22.60833333333333,43.18333333333333,1236.6666666666667,2832.0,219.41666666666666,12.896544817475984,2,2,28.0
2017-04-29 09:58:00,22.599999999999998,42.324999999999996,1209.0,2840.4166666666665,219.33333333333334,13.824633886050412,1,1,28.0
2017-04-29 09:59:00,22.583333333333332,42.14166666666667,1216.0,2869.4166666666665,219.16666666666666,19.685676185363814,2,2,28.0
2017-04-29 10:09:00,22.75,44.06666666666667,1259.5,2790.1666666666665,218.08333333333334,15.883857945384893,1,1,28.0
2017-04-29 10:14:00,22.808333333333337,44.791666666666664,1223.9166666666667,2624.75,218.58333333333334,16.094550287545573,1,1,29.0
2017-04-29 10:29:00,22.800000000000008,42.275,1277.3333333333333,2026.9166666666667,216.66666666666666,12.416500278527224,4,5,19.0
2017-04-29 10:30:00,22.800000000000008,42.12500000000001,1274.4166666666667,2185.3333333333335,216.83333333333334,23.19263010410491,1,0,16.0
2017-04-29 10:31:00,22.70833333333333,42.48333333333333,1243.4166666666667,2049.5833333333335,216.33333333333334,19.866789813656357,2,2,18.0
2017-04-29 10:32:00,22.699999999999992,42.516666666666666,1242.6666666666667,1691.3333333333333,216.41666666666666,18.12827750539196,3,3,21.0
2017-04-29 10:33:00,22.74166666666667,42.74166666666667,1234.25,1696.0833333333333,216.16666666666666,17.533830870634066,2,2,21.0
2017-04-29 10:34:00,22.783333333333335,43.025000000000006,1220.1666666666667,2199.8333333333335,216.25,18.72413656498389,2,2,21.0
2017-04-29 10:35:00,22.800000000000008,43.13333333333333,1219.3333333333333,1580.4166666666667,216.08333333333334,17.171092001408454,2,3,24.0
2017-04-29 10:36:00,22.800000000000008,43.525,1216.25,1911.4166666666667,216.0,22.63227722514536,1,0,28.0
2017-04-29 10:39:00,22.900000000000002,44.125,1225.8333333333333,2168.75,215.33333333333334,13.332303462830419,1,1,29.0
2017-04-29 12:00:00,22.900000000000002,38.03333333333333,1292.0833333333333,1989.5833333333333,153.08333333333334,17.405846329849442,2,3,17.0
2017-04-29 12:01:00,22.89166666666667,38.150000000000006,1284.0,1669.0833333333333,148.66666666666666,21.785541387389635,4,3,12.0
2017-04-29 12:02:00,22.800000000000008,37.725,1305.1666666666667,1807.3333333333333,146.83333333333334,15.627678370442615,4,4,8.0
2017-04-29 12:03:00,22.800000000000008,38.10833333333334,1295.75,1653.5833333333333,145.75,17.511680045639064,3,3,4.0
2017-04-29 12:04:00,22.70833333333333,38.074999999999996,1294.5833333333333,1873.75,145.25,16.990956387394245,0,1,16.0
2017-04-29 12:05:00,22.66666666666666,38.04166666666667,1242.75,1860.5833333333333,144.83333333333334,7.048622649142171,4,3,16.0
2017-04-29 12:09:00,22.408333333333335,37.78333333333334,1175.9166666666667,1775.5,144.75,20.810008709753106,2,2,16.0
2017-04-29 12:12:00,22.300000000000008,37.6,1126.0833333333333,1655.3333333333333,144.83333333333334,4.85165806065308,1,1,16.0
2017-04-29 12:13:00,22.216666666666665,37.449999999999996,1113.0,1668.9166666666667,144.66666666666666,5.312230189226868,1,1,16.0
2017-04-29 12:17:00,22.099999999999998,37.48333333333333,1072.75,1811.0,144.83333333333334,2.284736718967855,0,1,16.0
2017-04-29 13:02:00,23.63333333333333,38.45,1321.0,1892.3333333333333,143.66666666666666,13.836725550444848,3,2,24.0
2017-04-29 13:04:00,23.833333333333332,38.275,1268.3333333333333,1749.3333333333333,143.75,14.986734776822916,1,1,25.0
2017-04-29 13:06:00,23.883333333333336,38.2,1282.9166666666667,1384.1666666666667,143.0,13.692074140568822,0,1,28.0
2017-04-29 13:07:00,23.800000000000008,38.175,1320.9166666666667,1722.8333333333333,142.83333333333334,16.080540873728925,1,0,27.0
2017-04-29 14:04:00,23.191666666666663,42.08333333333333,1304.0,2016.25,144.33333333333334,11.859995498699258,1,1,27.0
2017-04-29 14:07:00,23.224999999999998,43.525,1349.4166666666667,1807.5,144.16666666666666,10.549593297848027,1,1,26.0
2017-04-29 14:10:00,23.391666666666666,44.25,1359.5833333333333,1817.5,143.66666666666666,11.760932657709027,2,3,17.0
2017-04-29 14:11:00,23.4,44.199999999999996,1346.75,1708.5,143.5,18.401234729858032,2,2,14.0
2017-04-29 14:12:00,23.33333333333334,44.258333333333326,1315.75,1789.75,143.75,14.251976452846813,1,0,16.0
2017-04-29 14:13:00,23.29166666666667,44.625,1283.0,1767.5,143.58333333333334,18.20928832354521,4,4,16.0
2017-04-29 14:14:00,23.241666666666664,44.758333333333326,1260.0,1902.75,143.66666666666666,21.29455055485636,3,3,16.0
2017-04-29 14:15:00,23.199999999999992,44.741666666666674,1259.25,1707.0833333333333,143.83333333333334,13.607121144214648,2,2,16.0
2017-04-29 14:16:00,23.199999999999992,44.875,1237.4166666666667,1732.3333333333333,143.58333333333334,7.8177014684624515,4,4,19.0
2017-04-29 14:17:00,23.199999999999992,45.225,1230.8333333333333,1780.4166666666667,143.41666666666666,12.488272310952384,3,4,23.0
